session_id	original_session_id
ses-ZY138+20230127+ALM	ses-ZY138_20230127_ALM
ses-ZY138+20230127+Striatum	ses-ZY138_20230127_Striatum
ses-ZY138+20230128+ALM	ses-ZY138_20230128_ALM
ses-ZY138+20230128+Striatum	ses-ZY138_20230128_Striatum
ses-ZY138+20230129+ALM	ses-ZY138_20230129_ALM
ses-ZY138+20230129+Striatum	ses-ZY138_20230129_Striatum
ses-ZY138+20230130+ALM	ses-ZY138_20230130_ALM
ses-ZY138+20230130+Striatum	ses-ZY138_20230130_Striatum
ses-ZY138+20230131+Striatum	ses-ZY138_20230131_Striatum
ses-ZY138+20230201+Striatum	ses-ZY138_20230201_Striatum
ses-ZY138+20230202+Striatum	ses-ZY138_20230202_Striatum
ses-ZY138+20230203+Striatum	ses-ZY138_20230203_Striatum
ses-ZY138+20230204+Striatum	ses-ZY138_20230204_Striatum
ses-ZY138+20230205+Striatum	ses-ZY138_20230205_Striatum
ses-ZY138+20230206+Striatum	ses-ZY138_20230206_Striatum
ses-ZY138+20230207+Striatum	ses-ZY138_20230207_Striatum
