session_id	original_session_id
ses-ZY134+20230328+ALM	ses-ZY134_20230328_ALM
ses-ZY134+20230328+Striatum	ses-ZY134_20230328_Striatum
ses-ZY134+20230329+ALM	ses-ZY134_20230329_ALM
ses-ZY134+20230329+Striatum	ses-ZY134_20230329_Striatum
ses-ZY134+20230330+ALM	ses-ZY134_20230330_ALM
ses-ZY134+20230330+Striatum	ses-ZY134_20230330_Striatum
ses-ZY134+20230331+Striatum	ses-ZY134_20230331_Striatum
ses-ZY134+20230401+Striatum	ses-ZY134_20230401_Striatum
ses-ZY134+20230402+Striatum	ses-ZY134_20230402_Striatum
ses-ZY134+20230403+Striatum	ses-ZY134_20230403_Striatum
ses-ZY134+20230404+Striatum	ses-ZY134_20230404_Striatum
ses-ZY134+20230405+Striatum	ses-ZY134_20230405_Striatum
ses-ZY134+20230406+Striatum	ses-ZY134_20230406_Striatum
