session_id	original_session_id
ses-ZY78+20211014NP+ALM	ses-ZY78_20211014NP_ALM
ses-ZY78+20211014NP+Striatum	ses-ZY78_20211014NP_Striatum
ses-ZY78+20211015NP+ALM	ses-ZY78_20211015NP_ALM
ses-ZY78+20211015NP+Striatum	ses-ZY78_20211015NP_Striatum
ses-ZY78+20211016NP+ALM	ses-ZY78_20211016NP_ALM
ses-ZY78+20211016NP+Striatum	ses-ZY78_20211016NP_Striatum
ses-ZY78+20211017NP+ALM	ses-ZY78_20211017NP_ALM
ses-ZY78+20211018NP+ALM	ses-ZY78_20211018NP_ALM
ses-ZY78+20211019NP+ALM	ses-ZY78_20211019NP_ALM
ses-ZY78+20211020NP+ALM	ses-ZY78_20211020NP_ALM
