session_id	original_session_id
ses-ZY147+20230214+ALM	ses-ZY147_20230214_ALM
ses-ZY147+20230214+Striatum	ses-ZY147_20230214_Striatum
ses-ZY147+20230215+ALM	ses-ZY147_20230215_ALM
ses-ZY147+20230215+Striatum	ses-ZY147_20230215_Striatum
ses-ZY147+20230216+ALM	ses-ZY147_20230216_ALM
ses-ZY147+20230216+Striatum	ses-ZY147_20230216_Striatum
ses-ZY147+20230217+Striatum	ses-ZY147_20230217_Striatum
ses-ZY147+20230218+Striatum	ses-ZY147_20230218_Striatum
ses-ZY147+20230219+Striatum	ses-ZY147_20230219_Striatum
ses-ZY147+20230220+Striatum	ses-ZY147_20230220_Striatum
ses-ZY147+20230221+Striatum	ses-ZY147_20230221_Striatum
ses-ZY147+20230222+Striatum	ses-ZY147_20230222_Striatum
ses-ZY147+20230223+Striatum	ses-ZY147_20230223_Striatum
